Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006800845703,-6.616519,-0.419177,7.434382,-0.111096,0.076559,-0.190124,-19.934671,22.758705,-20.874653,,0.297179,0.331335,0.138588,-0.884701,1.104234,2.508821,9.749407,0.065086,-0.937324,0.057163,-29.254084,-21.373213,-30.478760,,0.228698,0.085055,0.108700,0.963663,-10.221812,0.398173,0.517095,0.139301,-0.410551,0.006426,39.873368,-27.906123,17.427124,,0.639675,-0.295161,0.623330,0.339345,-6.623762,-1.542894,7.182884,-0.524869,0.534689,-0.169381,-10.362176,35.876869,-68.793901,,0.196182,0.335148,0.157441,-0.907965
1668006800853515,-6.587919,-0.276777,7.434282,-0.094356,0.071919,-0.185154,-19.991671,22.787105,-20.874653,,0.297148,0.330789,0.138042,-0.885001,0.888734,2.485921,9.776607,0.053746,-0.720954,-0.046557,-29.421384,-21.349213,-30.305860,,0.228586,0.086853,0.108409,0.963562,-10.229812,0.316973,0.487895,0.152101,-0.410871,0.011066,39.811868,-27.848623,17.305424,,0.641126,-0.295281,0.621766,0.339372,-6.640762,-1.625894,7.138984,-0.537889,0.554749,-0.188161,-10.081376,36.204269,-68.627901,,0.196002,0.336360,0.160305,-0.907054
1668006800861328,-6.775019,-0.325477,7.413982,-0.089366,0.077969,-0.177314,-20.020171,22.758705,-20.874653,,0.297552,0.330620,0.136589,-0.885153,0.928134,2.530821,9.655707,0.080736,-0.602504,-0.145057,-29.506884,-21.291313,-30.122760,,0.227378,0.083940,0.108943,0.964046,-10.205212,0.292973,0.472095,0.161701,-0.410171,0.020006,39.907068,-27.820723,17.216024,,0.642124,-0.296198,0.620285,0.339395,-6.667762,-1.742994,7.112084,-0.553699,0.580389,-0.211881,-9.839476,36.438769,-68.537201,,0.195008,0.337570,0.163445,-0.906258
1668006800869140,-6.754819,-0.419077,7.291982,-0.080116,0.069439,-0.178024,-20.020171,22.730205,-20.809653,,0.297589,0.331293,0.135990,-0.884981,0.854934,2.563121,9.387907,0.060236,-0.498634,-0.183507,-29.578584,-21.362913,-29.955460,,0.226894,0.083340,0.109635,0.964133,-10.201412,0.325773,0.434995,0.168801,-0.400831,0.029246,39.909568,-27.763223,17.122324,,0.642755,-0.296967,0.619188,0.339533,-6.696762,-1.894294,7.065884,-0.562279,0.604519,-0.232611,-9.651576,36.728769,-68.481401,,0.193585,0.338949,0.166748,-0.905447
1668006800876953,-6.604319,-0.374377,7.198282,-0.063746,0.059819,-0.177314,-20.020171,22.730205,-20.842053,,0.297204,0.332142,0.136232,-0.884755,0.799434,2.630521,9.318607,0.018676,-0.457024,-0.218867,-29.592284,-21.347213,-29.854160,,0.226226,0.083173,0.110572,0.964198,-10.238212,0.374673,0.373995,0.173061,-0.379041,0.039226,39.881568,-27.677723,17.032924,,0.643205,-0.297316,0.618453,0.339714,-6.762862,-2.043294,7.011884,-0.556729,0.627819,-0.246941,-9.495076,37.141569,-68.356701,,0.191992,0.340309,0.170298,-0.904615
1668006800884765,-6.661119,-0.382477,7.161682,-0.049146,0.051989,-0.174114,-20.020171,22.795205,-20.809653,,0.296888,0.332772,0.136608,-0.884567,0.893034,2.655321,9.271707,-0.011914,-0.520934,-0.240327,-29.677784,-21.251513,-29.686860,,0.225249,0.083404,0.111563,0.964292,-10.295312,0.423473,0.370395,0.173391,-0.358441,0.050626,39.889768,-27.584123,16.881824,,0.643398,-0.297466,0.618004,0.340035,-6.738562,-2.167794,7.004684,-0.552659,0.647259,-0.250811,-9.290576,37.427569,-68.244601,,0.190100,0.341881,0.173955,-0.903725
1668006800892578,-6.722219,-0.345877,7.096582,-0.032766,0.037039,-0.166634,-20.085171,22.762805,-20.842053,,0.296459,0.333343,0.136923,-0.884447,1.277834,2.587221,9.227207,-0.048344,-0.606054,-0.273957,-29.765184,-21.193613,-29.585660,,0.224487,0.084302,0.112287,0.964308,-10.372712,0.496973,0.394895,0.172321,-0.354641,0.063816,39.885568,-27.617823,16.698624,,0.643445,-0.297498,0.617640,0.340580,-6.721262,-2.209694,6.943784,-0.551179,0.670319,-0.248451,-8.997176,37.649569,-68.078501,,0.188130,0.343445,0.177618,-0.902832
1668006800900390,-6.685619,-0.366177,7.068082,-0.023856,0.025999,-0.152754,-20.117771,22.673205,-20.809553,,0.295973,0.333976,0.137169,-0.884333,1.570834,2.388721,9.161407,-0.091404,-0.657454,-0.307867,-29.858884,-21.249613,-29.402560,,0.224623,0.086238,0.112380,0.964094,-10.408912,0.549573,0.386395,0.175561,-0.368621,0.077696,39.881568,-27.592323,16.581224,,0.643557,-0.297196,0.617338,0.341178,-6.828462,-2.279794,6.807184,-0.549239,0.692559,-0.247811,-8.775276,37.959469,-67.953901,,0.186266,0.345017,0.181216,-0.901903
1668006800908203,-6.681519,-0.480077,7.214482,-0.018156,0.022079,-0.136014,-20.117771,22.644705,-20.720053,,0.295581,0.334582,0.137405,-0.884198,1.572034,2.374121,9.184307,-0.107124,-0.695634,-0.333017,-29.949884,-21.167613,-29.221360,,0.225488,0.089025,0.111796,0.963707,-10.429312,0.577973,0.386595,0.183781,-0.393591,0.094456,39.881568,-27.564323,16.487524,,0.643773,-0.296569,0.617072,0.341795,-6.887662,-2.494894,6.699384,-0.550309,0.706669,-0.243981,-8.499276,38.245469,-67.914601,,0.184462,0.346770,0.184735,-0.900887
1668006800916015,-6.527019,-0.606277,7.344782,-0.005346,0.025629,-0.114664,-20.117771,22.644705,-20.748453,,0.295218,0.335063,0.137641,-0.884101,1.686634,2.397021,9.147307,-0.117394,-0.778354,-0.375467,-30.075884,-21.181413,-29.019060,,0.226931,0.092362,0.110805,0.963168,-10.404512,0.561373,0.423495,0.193391,-0.424241,0.112616,39.881568,-27.564323,16.275024,,0.644047,-0.295784,0.616752,0.342537,-6.770362,-2.590294,6.733484,-0.547749,0.717129,-0.228841,-8.259876,38.501469,-67.858801,,0.182546,0.348707,0.188254,-0.899800
1668006800923828,-6.364219,-0.622577,7.291982,0.014234,0.039869,-0.099704,-20.174771,22.579705,-20.776953,,0.294766,0.335357,0.137847,-0.884108,1.708634,2.354021,9.193307,-0.134554,-0.869844,-0.402797,-29.960084,-21.239313,-28.698060,,0.228977,0.096213,0.109509,0.962455,-10.322812,0.541073,0.496895,0.202291,-0.455571,0.132936,39.881568,-27.564323,16.129524,,0.644435,-0.294824,0.616367,0.343328,-6.799162,-2.631794,6.728884,-0.536469,0.729729,-0.205771,-8.069476,38.789969,-67.729301,,0.180690,0.350639,0.191707,-0.898695
1668006800931640,-6.372219,-0.504677,7.275582,0.027764,0.044509,-0.089014,-20.146371,22.612105,-20.776953,,0.294376,0.335452,0.138051,-0.884170,1.758234,2.341821,9.330407,-0.143374,-0.960604,-0.411167,-30.144784,-21.165713,-28.596860,,0.231016,0.100386,0.108018,0.961710,-10.282612,0.479673,0.615195,0.209391,-0.480081,0.159326,39.766668,-27.506823,15.920924,,0.644935,-0.293706,0.615905,0.344175,-6.909362,-2.598094,6.667684,-0.507869,0.744469,-0.185891,-7.774576,39.004569,-67.614701,,0.178899,0.352596,0.194983,-0.897582
1668006800939453,-6.469919,-0.459777,7.344782,0.030974,0.041659,-0.077624,-20.174771,22.579705,-20.776953,,0.294026,0.335443,0.138178,-0.884270,1.706634,2.351321,9.356807,-0.162844,-1.021044,-0.389147,-30.375584,-21.155413,-28.399960,,0.233006,0.104722,0.106325,0.960956,-10.270412,0.385973,0.741295,0.212211,-0.491381,0.193196,39.710668,-27.478823,15.767324,,0.645546,-0.292426,0.615386,0.345047,-6.909362,-2.473394,6.648184,-0.474949,0.762189,-0.174121,-7.422476,39.280469,-67.490001,,0.177236,0.354650,0.198071,-0.896425
1668006800947265,-6.555319,-0.512677,7.308182,0.040224,0.044149,-0.068014,-20.146371,22.547105,-20.842053,,0.293697,0.335419,0.138207,-0.884384,1.767734,2.465521,9.403207,-0.175204,-1.046974,-0.353877,-30.469284,-21.139713,-28.117660,,0.234921,0.109036,0.104532,0.960206,-10.233612,0.304773,0.846995,0.216151,-0.502101,0.226636,39.644968,-27.478823,15.554724,,0.646257,-0.291047,0.614773,0.345973,-6.943362,-2.458394,6.592284,-0.451859,0.783339,-0.171751,-7.171276,39.510169,-67.450801,,0.175708,0.356799,0.200955,-0.895231
1668006800955078,-6.604219,-0.691677,7.088582,0.055534,0.050909,-0.057334,-20.182871,22.547105,-20.874653,,0.293380,0.335446,0.138171,-0.884485,1.814934,2.497421,9.481207,-0.199504,-1.105284,-0.288787,-30.587784,-21.057813,-27.791160,,0.236550,0.113468,0.102624,0.959498,-10.176512,0.272573,0.887095,0.229391,-0.521391,0.253656,39.613068,-27.478823,15.409324,,0.647123,-0.289526,0.614067,0.346883,-6.989962,-2.589994,6.528484,-0.439659,0.807049,-0.173041,-6.846476,39.724769,-67.428901,,0.174291,0.359046,0.203695,-0.893989
1668006800962890,-6.592019,-0.964277,6.872882,0.073694,0.039179,-0.039884,-20.150371,22.612105,-20.874653,,0.293134,0.335497,0.138132,-0.884553,1.780734,2.318221,9.448907,-0.210564,-1.129664,-0.190687,-30.884684,-21.042013,-27.608060,,0.237727,0.117915,0.100674,0.958877,-10.181212,0.243973,0.997895,0.244331,-0.535201,0.278936,39.613068,-27.544523,15.258224,,0.648087,-0.287904,0.613294,0.347800,-6.963162,-2.848594,6.562584,-0.426879,0.833099,-0.166661,-6.565676,40.000669,-67.316801,,0.172973,0.361399,0.206348,-0.892688
1668006800970703,-6.677419,-1.013277,6.827982,0.100034,0.008559,-0.011054,-20.060871,22.579705,-20.874653,,0.292924,0.335530,0.138075,-0.884619,1.709034,2.187121,9.413107,-0.221484,-1.023664,-0.136067,-30.898484,-20.960113,-27.426960,,0.238712,0.121860,0.098746,0.958340,-10.275312,0.231973,1.140095,0.258931,-0.540501,0.302416,39.555568,-27.519023,15.075024,,0.649131,-0.286174,0.612487,0.348701,-6.919262,-3.010494,6.645484,-0.398919,0.866609,-0.137461,-6.255776,40.235269,-67.150801,,0.171725,0.363869,0.208882,-0.891335
1668006800978515,-6.864519,-0.769277,6.901182,0.129944,-0.023131,0.028466,-20.089271,22.547105,-20.874653,,0.292756,0.335563,0.137933,-0.884684,1.746434,2.199321,9.579607,-0.250834,-0.795754,-0.155737,-30.997684,-20.930613,-27.254060,,0.239739,0.124781,0.096906,0.957895,-10.397312,0.231973,1.274395,0.281071,-0.552321,0.324126,39.461868,-27.548523,14.949424,,0.650284,-0.284292,0.611647,0.349566,-6.911762,-2.942094,6.701984,-0.370249,0.914659,-0.094281,-5.862876,40.379469,-67.094101,,0.170517,0.366494,0.211278,-0.889926
1668006800986328,-6.787419,-0.512777,7.080182,0.149894,-0.048061,0.066206,-20.003971,22.547105,-20.874653,,0.292719,0.335624,0.137681,-0.884712,1.942934,2.197721,9.765507,-0.280644,-0.594324,-0.150067,-31.154884,-20.761313,-27.086660,,0.240569,0.126796,0.095146,0.957599,-10.453712,0.248373,1.425095,0.299521,-0.570501,0.351956,39.429868,-27.519023,14.736824,,0.651534,-0.282246,0.610761,0.350445,-6.914362,-2.934494,6.660384,-0.356139,0.969559,-0.062221,-5.450076,40.571869,-67.157801,,0.169370,0.369278,0.213574,-0.888445
1668006800994140,-6.486419,-0.341877,7.308082,0.155594,-0.059811,0.085086,-20.003871,22.490105,-20.874653,,0.292744,0.335703,0.137315,-0.884731,1.964934,2.132321,9.840707,-0.298624,-0.491204,-0.095487,-31.224584,-20.665613,-26.985560,,0.241178,0.128371,0.093372,0.957411,-10.494612,0.272773,1.501695,0.306581,-0.566741,0.380056,39.429868,-27.548523,14.525724,,0.652804,-0.280096,0.609870,0.351357,-6.914162,-3.007794,6.682184,-0.348229,1.029779,-0.035511,-5.057176,40.857869,-67.102001,,0.168331,0.372234,0.215820,-0.886864
1668006801001953,-6.250319,-0.244177,7.320382,0.154524,-0.061951,0.079406,-20.032371,22.461605,-20.931553,,0.292765,0.335742,0.136857,-0.884780,2.040234,2.115821,9.918307,-0.316064,-0.417864,-0.085657,-31.228084,-20.564413,-26.847560,,0.241775,0.129612,0.091571,0.957267,-10.551612,0.362873,1.505495,0.310501,-0.519471,0.401736,39.364268,-27.642223,14.350824,,0.653973,-0.277937,0.609081,0.352264,-6.967962,-3.071294,6.774884,-0.337359,1.101329,-0.012011,-4.605476,41.002069,-67.011301,,0.167325,0.375409,0.218009,-0.885179
1668006801009765,-6.213519,-0.040777,7.377282,0.155944,-0.072631,0.058406,-19.975371,22.461605,-20.960153,,0.292774,0.335681,0.136321,-0.884883,2.121734,2.124521,9.956907,-0.333914,-0.312514,-0.074467,-31.284084,-20.397013,-26.913760,,0.242254,0.130408,0.089790,0.957206,-10.686512,0.509573,1.526095,0.319801,-0.465781,0.413056,39.209168,-27.674223,14.229224,,0.655036,-0.275768,0.608440,0.353102,-7.002062,-3.042394,6.867784,-0.314729,1.186099,0.013619,-4.119776,41.160369,-67.023501,,0.166319,0.378858,0.220100,-0.883380
1668006801017578,-6.282719,0.113923,7.600982,0.157014,-0.086511,0.042376,-20.003871,22.461605,-20.960153,,0.292785,0.335528,0.135687,-0.885035,2.165034,2.059121,10.017507,-0.342874,-0.211134,-0.033847,-31.202084,-20.295813,-26.831860,,0.242611,0.130822,0.088038,0.957222,-10.898512,0.668273,1.661295,0.339451,-0.475551,0.415506,39.149168,-27.731623,14.074024,,0.656140,-0.273501,0.607800,0.353914,-6.958562,-2.993094,6.970084,-0.289509,1.287549,0.047559,-3.548676,41.356069,-67.035701,,0.165357,0.382638,0.222083,-0.881433
1668006801025390,-6.490119,0.105823,7.584982,0.149904,-0.077981,0.038456,-20.040471,22.396605,-20.960153,,0.292811,0.335365,0.134981,-0.885196,2.110334,2.032721,10.133707,-0.342874,-0.152614,0.003813,-31.215884,-20.142213,-26.847560,,0.242797,0.131019,0.086314,0.957305,-11.130412,0.794073,1.918195,0.358641,-0.554211,0.411196,39.083468,-27.759623,13.899224,,0.657465,-0.271032,0.606985,0.354753,-6.858062,-2.978894,7.099784,-0.265589,1.409289,0.089649,-2.925976,41.514469,-67.086801,,0.164449,0.386821,0.223949,-0.879303
1668006801033203,-6.661119,-0.077177,7.409982,0.137794,-0.065161,0.044146,-20.044571,22.307005,-20.960153,,0.292870,0.335236,0.134245,-0.885337,2.028834,2.002021,10.223107,-0.343904,-0.114264,0.055903,-31.271884,-20.099013,-26.929560,,0.242816,0.131073,0.084588,0.957447,-11.272112,0.920373,2.096295,0.364961,-0.605091,0.405506,39.051468,-27.825323,13.720024,,0.658943,-0.268419,0.606039,0.355614,-6.921462,-2.805494,7.065884,-0.246319,1.552239,0.126859,-2.235076,41.676069,-67.084801,,0.163579,0.391451,0.225739,-0.876955
1668006801041015,-6.612419,-0.337577,7.348882,0.127114,-0.059101,0.052696,-19.979471,22.278505,-20.903153,,0.293001,0.335136,0.133530,-0.885440,1.950134,1.990221,10.334907,-0.350664,-0.080174,0.121983,-31.201684,-19.846113,-26.929560,,0.242545,0.130981,0.082843,0.957681,-11.361512,1.046473,2.086995,0.366021,-0.569651,0.400166,38.928368,-27.857323,13.594424,,0.660374,-0.265776,0.605184,0.356402,-7.033762,-2.714894,7.057984,-0.251409,1.702839,0.151439,-1.475676,41.778269,-67.025801,,0.162739,0.396544,0.227546,-0.874352
1668006801048828,-6.461819,-0.345977,7.308182,0.128174,-0.060531,0.059106,-20.003871,22.343605,-20.874653,,0.293174,0.335040,0.132826,-0.885525,1.785034,1.913021,10.482607,-0.361444,-0.004594,0.205973,-31.247384,-19.659513,-26.929560,,0.241915,0.130587,0.081097,0.958043,-11.479812,1.160373,1.956395,0.370681,-0.512051,0.391956,38.868368,-27.857323,13.439324,,0.661692,-0.263150,0.604485,0.357090,-7.160662,-2.644394,7.141484,-0.275549,1.854309,0.164489,-0.655676,42.039469,-67.067601,,0.161932,0.402092,0.229462,-0.871463
1668006801056640,-6.457719,-0.085677,7.230882,0.134584,-0.077601,0.054476,-20.040471,22.311105,-20.996653,,0.293291,0.334892,0.132086,-0.885653,1.662634,1.825221,10.763307,-0.384384,0.077066,0.259773,-31.163584,-19.420413,-26.945260,,0.241059,0.129832,0.079325,0.958510,-11.655112,1.237373,1.920795,0.364881,-0.506041,0.373006,38.810868,-27.799823,13.264424,,0.663003,-0.260545,0.603797,0.357732,-7.282862,-2.512294,6.999984,-0.318849,2.007469,0.166849,0.250324,42.269069,-67.040601,,0.161143,0.408077,0.231565,-0.868265
1668006801064453,-6.522819,0.113823,7.251182,0.133164,-0.103241,0.043446,-19.987671,22.278505,-20.992753,,0.293395,0.334658,0.131329,-0.885819,1.621234,1.786621,11.055907,-0.408994,0.101096,0.257183,-31.167084,-19.303513,-27.027160,,0.240247,0.128908,0.077482,0.958989,-11.793012,1.290173,2.035495,0.338771,-0.548281,0.340886,38.717268,-27.829323,13.085224,,0.664397,-0.258011,0.602948,0.358412,-7.307362,-2.631394,6.950684,-0.385939,2.163419,0.166839,1.075424,42.478969,-67.026101,,0.160371,0.414513,0.233931,-0.864718
1668006801072265,-6.494419,-0.003877,7.332482,0.120714,-0.122831,0.030986,-19.959071,22.278505,-20.960153,,0.293508,0.334351,0.130595,-0.886006,1.682234,1.726021,11.394207,-0.427704,0.071406,0.269963,-31.222984,-19.054213,-27.040960,,0.239359,0.128024,0.075542,0.959484,-11.796112,1.306173,2.161295,0.287701,-0.568271,0.301696,38.627768,-27.857323,12.902224,,0.665814,-0.255660,0.601950,0.359144,-7.368162,-2.795694,7.055784,-0.432789,2.327239,0.175579,2.039524,42.708569,-66.923601,,0.159590,0.421435,0.236496,-0.860810
1668006801080078,-6.486219,0.004023,7.369182,0.110384,-0.133871,0.023146,-20.015971,22.278505,-21.025153,,0.293602,0.333999,0.129881,-0.886213,1.729534,1.590121,11.660307,-0.444064,0.042556,0.289493,-31.139084,-18.925513,-27.128360,,0.238478,0.127202,0.073492,0.959972,-11.739112,1.322573,2.254795,0.233631,-0.537721,0.261106,38.599768,-27.865523,12.661624,,0.667138,-0.253584,0.600920,0.359885,-7.524462,-2.736894,7.038984,-0.460949,2.498579,0.191389,3.186724,43.025469,-66.777101,,0.158783,0.428867,0.239207,-0.856529
1668006801087890,-6.518719,0.195223,7.454582,0.104324,-0.142411,0.020656,-20.044571,22.221605,-20.992753,,0.293691,0.333614,0.129172,-0.886432,1.699234,1.366921,11.936407,-0.460854,0.061256,0.308113,-31.113184,-18.601013,-27.210260,,0.237495,0.126262,0.071379,0.960499,-11.719112,1.330573,2.430495,0.183801,-0.507961,0.226266,38.591568,-27.869523,12.450524,,0.668376,-0.251751,0.599868,0.360629,-7.799762,-2.637294,6.802584,-0.495369,2.676499,0.206559,4.439224,43.421469,-66.664701,,0.157954,0.436820,0.242086,-0.851841
1668006801095703,-6.539119,0.146623,7.503482,0.091164,-0.143131,0.013896,-20.044571,22.250005,-21.025153,,0.293790,0.333213,0.128504,-0.886647,1.616534,1.124621,12.034907,-0.472874,0.198716,0.277213,-31.013484,-18.414313,-27.255560,,0.236647,0.124755,0.069334,0.961055,-11.702712,1.314173,2.699495,0.128921,-0.516041,0.192786,38.587568,-27.869523,12.267424,,0.669626,-0.250107,0.598688,0.361414,-8.112962,-2.526694,6.465384,-0.542289,2.842569,0.215559,5.689224,43.706769,-66.569601,,0.157078,0.445263,0.245156,-0.846738
1668006801103515,-6.600119,-0.012077,7.377482,0.077624,-0.137081,0.009966,-20.109571,22.156505,-20.992753,,0.293866,0.332823,0.127876,-0.886859,1.433034,1.188421,12.335707,-0.496584,0.350406,0.229293,-30.921384,-18.159513,-27.504860,,0.235955,0.122611,0.067334,0.961643,-11.563412,1.306173,2.877595,0.074111,-0.521961,0.162196,38.587568,-27.869523,11.961124,,0.670875,-0.248668,0.597371,0.362269,-8.302862,-3.244994,6.364784,-0.609639,2.977589,0.227679,6.975824,44.078069,-66.423101,,0.156234,0.454094,0.248463,-0.841223
1668006801111328,-6.531019,-0.134177,7.426082,0.072284,-0.133871,0.012456,-20.134071,22.160505,-21.025153,,0.293951,0.332447,0.127273,-0.887059,1.342434,1.112121,12.620507,-0.515294,0.152056,0.291323,-30.933184,-17.976413,-27.576560,,0.235110,0.121174,0.065035,0.962190,-11.277712,1.289773,2.950395,0.017831,-0.488941,0.140536,38.530168,-27.877723,11.660624,,0.672023,-0.247471,0.596022,0.363182,-8.661962,-3.933994,6.464984,-0.617029,3.106859,0.283789,8.350324,44.419669,-66.174401,,0.155411,0.463355,0.251747,-0.835328
1668006801119140,-6.392719,-0.154677,7.727082,0.072994,-0.120001,0.024556,-20.129971,22.193105,-20.992753,,0.294082,0.332123,0.126685,-0.887221,1.407734,0.923821,12.606307,-0.528564,-0.011274,0.333983,-30.978884,-17.765813,-27.605960,,0.234164,0.120315,0.062506,0.962696,-10.907112,1.273573,3.122295,-0.052769,-0.453081,0.129556,38.444668,-27.816023,11.392024,,0.673045,-0.246518,0.594647,0.364190,-9.387862,-3.117094,6.139184,-0.619409,3.241379,0.347959,9.785824,44.837269,-65.800801,,0.154609,0.473047,0.255001,-0.829034
1668006801126953,-6.372219,-0.000177,7.702982,0.072284,-0.086901,0.037026,-20.129971,22.193105,-20.960153,,0.294244,0.331903,0.126132,-0.887328,1.412534,0.869921,12.589807,-0.528354,0.004026,0.331333,-30.894984,-17.455013,-27.789160,,0.233222,0.119372,0.059978,0.963203,-10.442612,1.244973,3.354295,-0.130399,-0.433941,0.123516,38.474168,-27.792223,11.180924,,0.673980,-0.245774,0.593200,0.365320,-10.528962,-2.794094,5.262684,-0.717399,3.323909,0.338059,11.218924,45.271569,-65.481001,,0.153850,0.482895,0.258599,-0.822356
1668006801134765,-6.441419,0.146423,7.499582,0.060894,-0.064451,0.037036,-20.073071,22.193105,-20.960153,,0.294419,0.331736,0.125647,-0.887401,1.318834,0.674221,12.614207,-0.529704,0.039076,0.325823,-30.896484,-17.326413,-27.928960,,0.232340,0.118282,0.057466,0.963703,-9.917512,1.216573,3.487695,-0.196879,-0.390621,0.117456,38.502168,-27.796223,10.882924,,0.674779,-0.245260,0.591748,0.366545,-11.509762,-3.945894,4.661084,-0.777239,3.246739,0.300349,12.625424,45.740569,-65.132001,,0.153144,0.492426,0.262362,-0.815616
1668006801142578,-6.518719,0.248123,7.434282,0.044874,-0.061951,0.026706,-20.109571,22.128005,-21.025153,,0.294550,0.331562,0.125221,-0.887483,1.267234,0.532021,12.620907,-0.512544,0.018406,0.318553,-30.955984,-16.999813,-27.886760,,0.231443,0.117264,0.054997,0.964188,-9.478812,1.192073,3.573195,-0.252749,-0.292711,0.113926,38.502168,-27.796223,10.701224,,0.675335,-0.245001,0.590459,0.367771,-13.229562,-4.203894,4.319684,-0.719199,3.064199,0.287609,13.868524,46.101969,-64.785001,,0.152381,0.501421,0.265825,-0.809132
1668006801150390,-6.535019,0.191323,7.483082,0.032404,-0.068001,0.016736,-20.199171,22.160405,-21.057753,,0.294661,0.331356,0.124837,-0.887578,1.326234,0.348921,12.515807,-0.472174,-0.024904,0.308003,-30.931984,-16.818713,-28.054160,,0.230603,0.116432,0.052634,0.964621,-9.219512,1.225173,3.683295,-0.294659,-0.188141,0.111786,38.379068,-27.796223,10.488724,,0.675635,-0.244984,0.589367,0.368981,-14.266962,-3.186594,3.789984,-0.728259,2.768559,0.209119,14.845424,46.499769,-64.438701,,0.151617,0.509441,0.269266,-0.803106
1668006801158203,-6.498419,0.040823,7.474982,0.021724,-0.069071,0.013176,-20.170771,22.128005,-20.992753,,0.294778,0.331137,0.124496,-0.887668,1.373134,0.179621,12.302307,-0.397644,-0.056884,0.301493,-30.872084,-16.632013,-28.127860,,0.229791,0.115782,0.050511,0.965007,-9.073512,1.269773,3.862795,-0.319489,-0.142301,0.106776,38.376468,-27.804423,10.277624,,0.675836,-0.245081,0.588342,0.370181,-15.122162,-3.654994,3.384184,-0.868239,2.415939,0.099029,15.602624,46.992869,-63.972301,,0.151151,0.516221,0.273120,-0.797543
1668006801166015,-6.417119,-0.004077,7.499382,0.016024,-0.066231,0.012816,-20.134071,22.160405,-20.960153,,0.294914,0.330921,0.124190,-0.887746,1.401934,0.091721,12.046407,-0.314294,-0.068054,0.282303,-30.931584,-16.377213,-28.151860,,0.228992,0.115244,0.048693,0.965355,-8.976012,1.273573,4.021095,-0.339429,-0.164381,0.088876,38.404468,-27.808423,10.094524,,0.676123,-0.245202,0.587203,0.371382,-16.979262,-5.621494,2.982084,-0.882289,1.981319,0.133629,16.108424,47.500769,-63.552401,,0.151265,0.521745,0.276667,-0.792689
1668006801173828,-6.303119,-0.089477,7.706782,0.014244,-0.056621,0.013526,-20.129971,22.193105,-20.960153,,0.295045,0.330734,0.123914,-0.887811,1.399534,0.055121,11.703407,-0.234764,-0.060714,0.260833,-30.921384,-16.209913,-28.223560,,0.228247,0.114752,0.047182,0.965665,-8.931612,1.261373,4.122495,-0.362599,-0.194181,0.060346,38.461968,-27.751023,9.853924,,0.676526,-0.245371,0.585915,0.372569,-15.214862,-6.369894,2.033184,-0.642279,1.440829,0.360899,16.323624,47.818669,-63.227301,,0.152091,0.526067,0.278698,-0.788954
1668006801181640,-6.278619,-0.142377,7.751782,0.017444,-0.029571,0.020286,-20.073071,22.193105,-20.903153,,0.295183,0.330634,0.123664,-0.887837,1.430634,0.012621,11.229407,-0.148744,-0.055344,0.252743,-30.905684,-16.122513,-28.239260,,0.227522,0.114327,0.045996,0.965943,-8.981112,1.199873,4.125895,-0.383579,-0.191111,0.031536,38.432468,-27.657323,9.642824,,0.676971,-0.245630,0.584570,0.373702,-12.727062,-4.906194,0.629584,-0.385259,1.209559,0.494199,16.426124,47.989369,-62.988201,,0.152930,0.530047,0.279558,-0.785818
1668006801189453,-6.351819,-0.048877,7.629682,0.021364,-0.003931,0.025636,-20.166471,22.193105,-20.931553,,0.295297,0.330623,0.123427,-0.887837,1.357834,-0.038979,10.763507,-0.069904,-0.021034,0.232893,-30.837484,-16.040513,-28.321160,,0.226856,0.113856,0.045144,0.966196,-9.115812,1.139073,3.998995,-0.392029,-0.152821,0.007346,38.404468,-27.691023,9.402224,,0.677362,-0.246018,0.583276,0.374758,-12.524862,-5.226694,-0.207816,-0.381219,1.311349,0.471029,16.565224,48.197169,-62.641601,,0.153508,0.534387,0.280540,-0.782408
1668006801197265,-6.465819,0.105723,7.540182,0.014604,0.009609,0.019586,-20.162671,22.193105,-20.960153,,0.295385,0.330644,0.123242,-0.887825,1.217634,0.033821,10.311107,0.007726,0.040956,0.230953,-30.893484,-15.999313,-28.350660,,0.226160,0.113236,0.044643,0.966455,-9.274412,1.082073,3.819895,-0.400979,-0.106561,-0.018674,38.404468,-27.665523,9.010624,,0.677664,-0.246584,0.582048,0.375750,-13.820162,-7.822394,-0.394416,-0.382999,1.488879,0.420229,16.753124,48.294769,-62.253501,,0.153644,0.539285,0.281759,-0.778574
