Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006748259375,-6.464526,0.033113,7.567453,0.078477,-0.101053,0.084979,-0.406554,13.415895,-49.842831,,0.231424,0.327329,0.102145,-0.910420,12.922978,-0.343155,9.850044,0.806230,0.457437,-0.261248,-29.933897,-20.088957,-11.197085,,0.527397,0.418317,-0.341242,0.656061,-9.243512,1.433677,3.654186,-0.317014,0.287008,-0.025303,37.611003,-12.777000,-2.164868,,0.702227,-0.236714,0.584013,0.331319,-26.708909,-8.443974,-10.138527,-0.488438,4.765155,-0.627952,21.381994,18.859645,-12.601673,,0.154397,0.573872,0.300571,-0.745983
1668006748267187,-6.286926,-0.173487,7.786253,0.073457,-0.099593,0.069439,-0.499454,13.303395,-49.842831,,0.231126,0.327125,0.101448,-0.910647,13.169378,-0.356655,9.796644,1.025840,0.619947,-0.357978,-29.944797,-20.261357,-11.100985,,0.527440,0.419309,-0.336774,0.657700,-9.426212,1.489277,3.875986,-0.345264,0.101808,-0.028993,37.558003,-12.737000,-2.197368,,0.701740,-0.237855,0.583784,0.331938,-27.149109,-11.081874,-10.595227,-0.319678,4.787745,-1.520652,21.646794,18.883545,-10.758973,,0.145030,0.585786,0.307750,-0.735603
1668006748275000,-6.248326,-0.311687,7.914053,0.075917,-0.081943,0.062119,-0.537154,13.232795,-49.842831,,0.230797,0.326980,0.100769,-0.910858,13.003078,-0.362455,9.371344,1.207020,0.814167,-0.390768,-29.936797,-20.346857,-10.927185,,0.527511,0.420206,-0.331377,0.659810,-9.736812,1.383277,4.150886,-0.384344,0.035948,-0.020483,37.472503,-12.679300,-2.257968,,0.701355,-0.238998,0.583329,0.332729,-26.173909,-16.946074,-11.873727,-0.009508,4.868315,-2.484192,21.896994,19.087045,-8.710473,,0.132016,0.596705,0.316147,-0.725649
1668006748282812,-6.299926,-0.436487,7.917053,0.085197,-0.059923,0.064169,-0.537154,13.232795,-49.895331,,0.230466,0.326921,0.100079,-0.911039,12.550678,-0.202655,8.642144,1.306510,1.042127,-0.355608,-29.871497,-20.422957,-10.810885,,0.527602,0.420658,-0.325299,0.662468,-10.087912,1.280577,4.104286,-0.425074,0.131198,-0.006743,37.500703,-12.593900,-2.294968,,0.700695,-0.240344,0.583095,0.333561,-37.864309,-20.757174,-9.929027,0.515322,5.258525,-3.019882,22.496394,19.481445,-6.432773,,0.115710,0.608018,0.324360,-0.715344
1668006748290625,-6.285926,-0.435787,7.875653,0.098917,-0.038143,0.074099,-0.537154,13.232795,-49.875731,,0.230158,0.326954,0.099352,-0.911185,11.884678,0.048645,7.734644,1.331200,1.273937,-0.284888,-29.860897,-20.413657,-10.580885,,0.527738,0.420451,-0.318778,0.665653,-10.384312,1.045277,3.629886,-0.448034,0.277368,0.018157,37.424103,-12.561400,-2.294968,,0.699645,-0.241886,0.583251,0.334375,-29.839509,-15.019774,-7.765427,1.321142,4.698205,-3.086482,23.543194,20.054745,-4.056473,,0.097949,0.617728,0.330038,-0.707032
1668006748298437,-6.307426,-0.230287,7.741553,0.109277,-0.025313,0.082329,-0.484654,13.232795,-49.895331,,0.229874,0.327042,0.098595,-0.911307,11.180478,0.129245,6.810744,1.298800,1.499417,-0.200458,-29.775197,-20.357457,-10.647785,,0.527959,0.419461,-0.311999,0.669304,-10.524012,0.741377,3.067986,-0.480724,0.326748,0.047797,37.241003,-12.553800,-2.294968,,0.698410,-0.243513,0.583526,0.335295,-28.275109,-9.624374,-7.378627,1.406412,4.736645,-2.865622,25.033694,20.928445,-1.766173,,0.080500,0.627558,0.334783,-0.698292
1668006748306250,-6.328126,0.050413,7.643753,0.110847,-0.027023,0.080449,-0.504154,13.172795,-49.988331,,0.229586,0.327123,0.097834,-0.911433,10.592078,-0.025555,6.043744,1.221030,1.666797,-0.089238,-29.775397,-20.500657,-10.580885,,0.528188,0.417711,-0.305239,0.673323,-10.463912,0.513577,2.679386,-0.509684,0.263748,0.056097,37.179103,-12.496200,-2.294968,,0.697276,-0.245117,0.583595,0.336363,-28.341809,-6.783974,-5.342827,0.814122,4.934505,-2.574282,26.880894,22.240045,0.252727,,0.065002,0.637818,0.340329,-0.687852
1668006748314062,-6.300926,0.196213,7.704653,0.098207,-0.039093,0.066819,-0.537154,13.082695,-49.965931,,0.229274,0.327143,0.097126,-0.911580,9.901378,-0.143555,5.497144,1.157350,1.771027,0.013592,-29.677797,-20.328257,-10.657085,,0.528341,0.415405,-0.298580,0.677602,-10.216012,0.287977,2.525686,-0.517644,0.135008,0.041887,37.123203,-12.463800,-2.347968,,0.696444,-0.246604,0.583287,0.337532,-27.408509,-6.717274,-3.235727,-0.000708,4.896175,-2.306782,28.811594,23.907245,1.870627,,0.052277,0.647822,0.347232,-0.676035
1668006748321875,-6.204326,0.107213,7.751653,0.081607,-0.047483,0.049319,-0.537154,13.049695,-49.928231,,0.228934,0.327110,0.096496,-0.911744,9.359978,-0.241055,4.988144,1.124100,1.799367,0.032142,-29.589397,-20.232157,-10.667685,,0.528496,0.412905,-0.291960,0.681880,-9.898612,0.066577,2.653986,-0.510764,0.008148,0.022917,37.086103,-12.524300,-2.441068,,0.695930,-0.247948,0.582623,0.338754,-25.777709,-8.243274,-0.303427,-0.663028,4.746385,-2.010952,30.484894,25.943245,2.938427,,0.041627,0.657722,0.354397,-0.663380
1668006748329687,-6.235026,0.014113,7.601753,0.066647,-0.051103,0.031569,-0.537154,13.049695,-49.988231,,0.228560,0.327043,0.095942,-0.911920,8.910578,-0.424355,4.636444,1.098350,1.728687,-0.017888,-29.569197,-20.059657,-10.754685,,0.528710,0.410570,-0.285457,0.685866,-9.672112,-0.095523,2.898086,-0.483114,-0.067052,0.002107,37.086103,-12.500800,-2.478068,,0.695638,-0.249164,0.581768,0.339928,-23.594809,-9.142374,2.320973,-0.987938,4.471785,-1.590882,31.612994,27.953545,3.462327,,0.032821,0.667428,0.360678,-0.650672
1668006748337500,-6.346826,-0.029987,7.530053,0.052357,-0.063493,0.015379,-0.597154,12.997195,-50.025931,,0.228154,0.326911,0.095450,-0.912121,8.694578,-0.507155,4.508744,1.073740,1.595507,-0.085748,-29.482497,-19.974257,-10.734785,,0.528966,0.408591,-0.279166,0.689431,-9.705712,-0.335823,3.089286,-0.465604,-0.079232,-0.032253,36.980103,-12.410700,-2.584168,,0.695434,-0.250393,0.580868,0.340980,-22.094409,-8.504774,4.833373,-1.086348,4.162735,-1.023962,32.286294,29.620945,3.677227,,0.027185,0.676364,0.366605,-0.638274
1668006748345312,-6.331926,-0.123787,7.686653,0.040437,-0.081653,0.005019,-0.582254,12.964295,-50.078431,,0.227739,0.326699,0.095000,-0.912347,8.605178,-0.572155,4.443544,1.065920,1.467637,-0.166228,-29.384797,-19.878157,-10.580885,,0.529283,0.407006,-0.273017,0.692579,-9.909812,-0.542523,3.005686,-0.462914,0.012018,-0.071913,36.915203,-12.325300,-2.709568,,0.695076,-0.251826,0.580179,0.341826,-21.082809,-6.657074,7.019273,-1.157078,3.706815,-0.400122,32.727794,30.752945,3.624827,,0.023938,0.684867,0.370913,-0.626745
1668006748353125,-6.179026,-0.118387,7.813653,0.035657,-0.089313,0.001479,-0.601854,12.904295,-50.058931,,0.227324,0.326453,0.094566,-0.912584,8.504378,-0.659155,4.450144,1.051740,1.362197,-0.239718,-29.277797,-19.696357,-10.647785,,0.529685,0.405736,-0.266996,0.695360,-10.187212,-0.689023,2.546486,-0.442634,0.144008,-0.116333,36.862203,-12.292900,-2.799668,,0.694496,-0.253480,0.579829,0.342375,-19.385509,-4.277774,8.937273,-1.322758,3.066545,0.140168,33.067294,31.461745,3.592527,,0.023381,0.692431,0.374047,-0.616508
1668006748360937,-6.081226,-0.160487,7.844653,0.032627,-0.081853,0.001069,-0.634754,12.866595,-50.025931,,0.226916,0.326230,0.094153,-0.912808,8.568278,-0.664555,4.500544,1.009480,1.279307,-0.299248,-29.103997,-19.524157,-10.551685,,0.530205,0.404648,-0.261154,0.697811,-10.507512,-0.790123,2.016586,-0.415884,0.182988,-0.174333,36.776703,-12.179300,-2.779068,,0.693929,-0.255244,0.579562,0.342667,-17.063709,-2.996774,10.577973,-1.566688,2.298595,0.502218,33.305594,31.690445,3.546527,,0.025474,0.698549,0.376662,-0.607870
1668006748368750,-6.164626,-0.154987,7.819353,0.029667,-0.066403,0.002379,-0.634754,12.866595,-50.025931,,0.226519,0.326059,0.093767,-0.913008,8.556078,-0.708055,4.470544,0.969870,1.218977,-0.324638,-28.987697,-19.342357,-10.408485,,0.530775,0.403652,-0.255495,0.700047,-10.647812,-0.780023,1.740286,-0.394374,0.091178,-0.234453,36.744303,-12.056700,-2.913268,,0.693670,-0.256962,0.579013,0.342837,-14.348509,-2.634574,11.750973,-1.815178,1.463105,0.724518,33.514594,31.655845,3.491327,,0.029999,0.702913,0.379136,-0.601057
1668006748376562,-6.210826,-0.174587,7.710553,0.026217,-0.058503,0.004519,-0.634754,12.866595,-50.025931,,0.226140,0.325912,0.093400,-0.913192,8.553178,-0.689455,4.496344,0.916430,1.174427,-0.300278,-28.727197,-19.160757,-10.571585,,0.531298,0.402627,-0.250103,0.702183,-10.437412,-0.711423,1.775486,-0.376734,-0.088102,-0.282863,36.698803,-11.850100,-3.075768,,0.693896,-0.258501,0.577951,0.343015,-10.698409,-2.736374,12.616673,-1.944738,0.624525,0.884128,33.740694,31.527945,3.430827,,0.036491,0.705470,0.381345,-0.596286
1668006748384375,-6.171326,-0.117487,7.616553,0.020627,-0.058333,0.007309,-0.694754,12.866595,-50.025931,,0.225783,0.325760,0.093052,-0.913369,8.618378,-0.514555,4.532944,0.827660,1.151597,-0.245268,-28.533197,-18.893557,-10.571585,,0.531771,0.401414,-0.245081,0.704288,-10.000112,-0.623023,2.065886,-0.380584,-0.251712,-0.318303,36.678603,-11.637500,-3.226468,,0.694532,-0.259910,0.576402,0.343268,-7.120909,-3.194474,13.234073,-1.885818,-0.093845,1.030808,33.872694,31.275645,3.164827,,0.044229,0.706530,0.382881,-0.593516
1668006748392187,-6.182526,-0.098587,7.578053,0.010287,-0.062683,0.008549,-0.732454,12.814095,-50.025931,,0.225449,0.325584,0.092737,-0.913547,8.613078,-0.324255,4.574844,0.737940,1.143057,-0.214948,-28.348797,-18.635857,-10.591485,,0.532277,0.399997,-0.240363,0.706335,-9.572412,-0.426923,2.300386,-0.411184,-0.260032,-0.355233,36.630203,-11.519600,-3.348968,,0.695201,-0.261472,0.574750,0.343497,-4.391609,-3.463374,13.590573,-1.622068,-0.674465,1.181768,33.994294,30.867045,2.695127,,0.052452,0.706468,0.383260,-0.592675
1668006748400000,-6.253826,-0.114587,7.576053,0.001407,-0.069753,0.005919,-0.672454,12.833695,-50.025931,,0.225129,0.325372,0.092456,-0.913730,8.569578,-0.263455,4.659044,0.647860,1.135437,-0.205958,-28.144097,-18.348657,-10.745385,,0.532877,0.398393,-0.235917,0.708285,-9.295312,-0.117523,2.295386,-0.446734,-0.145372,-0.387883,36.544803,-11.426600,-3.434468,,0.695617,-0.263357,0.573324,0.343597,-2.167109,-3.409974,13.665673,-1.198558,-1.188825,1.297878,34.161394,30.403145,2.144227,,0.060542,0.705428,0.382204,-0.593823
1668006748407812,-6.219326,-0.132387,7.610753,-0.005003,-0.078543,0.004269,-0.687254,12.926595,-50.025931,,0.224829,0.325121,0.092196,-0.913919,8.562978,-0.107455,4.738844,0.556330,1.136257,-0.185178,-27.863297,-17.929157,-10.718485,,0.533549,0.396567,-0.231749,0.710177,-9.140812,0.216677,2.114486,-0.472554,-0.056742,-0.408363,36.519903,-11.222900,-3.580468,,0.695831,-0.265476,0.572080,0.343607,-0.190009,-3.184474,13.504773,-0.685538,-1.677065,1.360678,34.240494,29.934945,1.416527,,0.068086,0.703421,0.379639,-0.597024
1668006748415625,-6.071926,-0.176487,7.749653,-0.005513,-0.082903,0.004929,-0.727754,12.904295,-50.078431,,0.224536,0.324854,0.091935,-0.914112,8.491278,0.016145,4.871844,0.476570,1.144897,-0.171138,-27.601197,-17.642257,-11.130285,,0.534301,0.394529,-0.227800,0.712022,-8.980912,0.500877,1.927986,-0.491934,-0.033922,-0.420403,36.532103,-10.954300,-3.649968,,0.695986,-0.267702,0.570857,0.343601,1.679391,-2.661674,13.220973,-0.154508,-2.140575,1.403268,34.344494,29.489145,0.486727,,0.074952,0.700475,0.375561,-0.602222
1668006748423437,-5.916026,-0.195287,7.877453,-0.001643,-0.070193,0.009929,-0.732454,12.866595,-50.058931,,0.224256,0.324636,0.091667,-0.914285,8.332578,0.031545,4.993944,0.400470,1.165497,-0.174438,-27.452797,-17.135657,-11.246285,,0.535186,0.392268,-0.224010,0.713808,-8.767512,0.749577,1.754186,-0.504124,-0.034442,-0.420743,36.483803,-10.738800,-3.710568,,0.696125,-0.269960,0.569611,0.343619,3.690991,-1.489874,12.794973,0.301402,-2.570605,1.434158,34.419294,29.033645,-0.509673,,0.081264,0.696615,0.370155,-0.609187
1668006748431250,-5.859526,-0.135287,7.902853,0.001317,-0.045553,0.011509,-0.784954,12.866595,-50.025931,,0.223969,0.324509,0.091412,-0.914426,8.177878,-0.131155,5.102744,0.333020,1.207477,-0.185508,-26.999497,-16.859457,-11.592585,,0.536228,0.389750,-0.220297,0.715558,-8.475012,0.872577,1.593786,-0.518634,-0.029952,-0.416063,36.398303,-10.563300,-3.800668,,0.696228,-0.272252,0.568360,0.343675,5.681791,-0.008574,12.208773,0.611132,-2.933405,1.431208,34.511094,28.524645,-1.712473,,0.087237,0.691882,0.363848,-0.617499
1668006748439062,-5.859526,-0.142687,7.913153,0.002797,-0.017533,0.008059,-0.757954,12.866595,-49.965931,,0.223662,0.324479,0.091186,-0.914535,8.034478,-0.330455,5.098744,0.283490,1.260197,-0.180448,-26.641297,-16.419957,-11.804885,,0.537365,0.386966,-0.216615,0.717338,-8.160512,0.913877,1.492686,-0.537454,-0.032662,-0.403843,36.320403,-10.384800,-3.893668,,0.696295,-0.274562,0.567085,0.343807,7.183491,1.005026,11.445373,0.763042,-3.215045,1.379978,34.513094,28.099545,-2.920373,,0.093058,0.686324,0.357152,-0.626692
1668006748446875,-5.829526,-0.253387,7.930153,0.007797,0.009337,0.003779,-0.780254,12.926595,-49.988231,,0.223328,0.324547,0.090976,-0.914613,7.709178,-0.551755,5.056744,0.251150,1.307647,-0.160038,-26.340397,-15.980457,-12.245885,,0.538519,0.383954,-0.212949,0.719187,-7.908312,0.897477,1.457286,-0.559334,-0.044932,-0.367533,36.292603,-10.201700,-4.044368,,0.696313,-0.276833,0.565782,0.344096,8.319991,1.162326,10.646273,0.819172,-3.440035,1.301658,34.426194,27.645745,-4.208573,,0.098832,0.679985,0.350372,-0.636469
1668006748454687,-5.885726,-0.327687,7.874853,0.014617,0.032347,0.004759,-0.765454,12.904295,-50.025931,,0.222981,0.324703,0.090763,-0.914664,7.322578,-0.684655,4.959344,0.245280,1.356137,-0.141108,-25.972797,-15.550357,-12.610585,,0.539654,0.380766,-0.209220,0.721122,-7.703812,0.841077,1.429986,-0.589454,-0.051532,-0.310863,36.186603,-10.026100,-4.227468,,0.696232,-0.279050,0.564479,0.344611,9.002091,0.846226,9.917373,0.860802,-3.634025,1.204698,34.283294,27.190345,-5.471673,,0.104496,0.672897,0.343592,-0.646711
1668006748462500,-6.037826,-0.319287,7.747153,0.020367,0.048467,0.012969,-0.784954,12.814095,-50.078431,,0.222644,0.324924,0.090532,-0.914690,6.971178,-0.804155,4.762744,0.262930,1.379097,-0.141248,-25.595697,-15.197657,-13.062285,,0.540766,0.377540,-0.205386,0.723085,-7.523612,0.764877,1.340286,-0.623644,-0.050352,-0.249563,36.182303,-9.900700,-4.296968,,0.696023,-0.281225,0.563195,0.345363,9.154791,0.469226,9.185673,0.946142,-3.819025,1.075888,34.102894,26.711645,-6.794473,,0.109833,0.665041,0.336772,-0.657451
1668006748470312,-6.081226,-0.245187,7.660653,0.025717,0.053407,0.021679,-0.765454,12.833595,-50.111431,,0.222334,0.325169,0.090279,-0.914703,6.640278,-0.887155,4.556544,0.293210,1.380397,-0.130058,-25.218897,-14.835957,-13.513885,,0.541787,0.374354,-0.201474,0.725075,-7.345112,0.671877,1.134986,-0.661794,-0.044492,-0.196633,36.166403,-9.757600,-4.350068,,0.695683,-0.283392,0.561931,0.346335,9.074991,0.256326,8.499273,1.086532,-4.011715,0.903138,33.844294,26.371945,-8.150973,,0.114586,0.656350,0.329869,-0.668776
1668006748478125,-6.014626,-0.237487,7.664353,0.031707,0.053407,0.029159,-0.732454,12.814095,-50.058931,,0.222048,0.325421,0.089998,-0.914711,6.307778,-0.845255,4.363844,0.317310,1.382557,-0.089558,-24.765597,-14.329557,-13.965585,,0.542644,0.371169,-0.197543,0.727151,-7.192312,0.498477,0.923986,-0.703714,-0.037022,-0.158503,36.080903,-9.579100,-4.435468,,0.695223,-0.285598,0.560668,0.347491,8.726091,0.247726,7.809073,1.247882,-4.206455,0.694928,33.518994,26.003545,-9.528973,,0.118598,0.646766,0.322894,-0.680711
1668006748485937,-5.846626,-0.046387,7.700953,0.040737,0.056027,0.035329,-0.732454,12.781195,-50.025931,,0.221773,0.325691,0.089682,-0.914713,6.059378,-0.767755,4.194244,0.337030,1.374867,-0.060438,-24.388697,-13.976857,-14.427985,,0.543367,0.368013,-0.193607,0.729270,-7.111012,0.255977,0.771186,-0.749754,-0.031532,-0.133083,36.048503,-9.509600,-4.581468,,0.694660,-0.287879,0.559381,0.348807,8.151291,0.318326,6.992473,1.387072,-4.402795,0.466298,33.106594,25.733045,-10.919973,,0.121860,0.636236,0.315935,-0.693210
1668006748493750,-5.761926,0.167913,7.812553,0.036337,0.062927,0.027539,-0.679954,12.728695,-50.025931,,0.221475,0.325979,0.089398,-0.914710,5.877578,-0.751555,4.042244,0.351400,1.356937,-0.045158,-23.935397,-13.633757,-14.975985,,0.543996,0.364917,-0.189685,0.731385,-7.107612,-0.091223,0.727786,-0.807094,-0.056412,-0.124313,36.003003,-9.396000,-4.711568,,0.694068,-0.290259,0.557953,0.350297,7.723791,0.709426,6.153873,1.473642,-4.589185,0.242748,32.555194,25.521145,-12.386973,,0.124491,0.624748,0.309101,-0.706151
1668006748501562,-5.814426,0.152213,7.851253,0.020477,0.074097,0.004959,-0.587054,12.748195,-50.025931,,0.221122,0.326284,0.089213,-0.914705,5.730578,-0.701355,3.944544,0.362060,1.341497,-0.019148,-23.569197,-13.290357,-15.513085,,0.544508,0.361857,-0.185798,0.733519,-7.147212,-0.456223,0.808186,-0.860174,-0.131602,-0.127223,35.869203,-9.220400,-4.862268,,0.693576,-0.292683,0.556239,0.351977,6.868491,1.269226,5.450973,1.460312,-4.737055,0.035738,31.971894,25.335945,-13.795073,,0.126714,0.612370,0.302627,-0.719280
1668006748509375,-5.869826,-0.122587,7.874653,0.006017,0.088227,-0.018461,-0.549354,12.781195,-50.078431,,0.220706,0.326618,0.089124,-0.914695,5.776778,-0.641655,3.848244,0.380710,1.328027,-0.001648,-23.193697,-13.033957,-16.051585,,0.544918,0.358852,-0.181904,0.735663,-7.188512,-0.775323,0.983286,-0.901874,-0.229992,-0.141173,35.751303,-9.041900,-5.045368,,0.693260,-0.295112,0.554178,0.353817,5.614991,1.379726,4.857373,1.352072,-4.872735,-0.152232,31.214994,25.213945,-15.211273,,0.128782,0.599101,0.296723,-0.732427
1668006748517187,-5.966426,-0.373587,7.793253,0.001727,0.109087,-0.024731,-0.496854,12.833595,-50.058931,,0.220275,0.327019,0.089079,-0.914660,5.783878,-0.592855,3.762744,0.393310,1.294497,-0.004198,-22.751297,-12.777657,-16.599485,,0.545279,0.355962,-0.178038,0.737743,-7.187212,-1.065323,1.137786,-0.927734,-0.301892,-0.162383,35.718903,-8.972400,-5.167868,,0.693090,-0.297553,0.551854,0.355732,4.475891,0.992726,4.453273,1.223662,-5.015595,-0.292142,30.427894,25.122045,-16.627173,,0.130864,0.584961,0.291325,-0.745537
1668006748525000,-6.055726,-0.326987,7.629753,0.004757,0.123157,-0.018251,-0.463854,12.761595,-49.973431,,0.219860,0.327476,0.089028,-0.914601,5.645678,-0.554655,3.678644,0.394750,1.285797,0.015392,-22.365197,-12.512057,-17.127285,,0.545560,0.353077,-0.174208,0.739832,-7.162812,-1.315823,1.206886,-0.929324,-0.321922,-0.188793,35.612803,-8.805800,-5.313968,,0.692987,-0.300024,0.549435,0.357598,3.110091,0.572526,4.075373,1.113422,-5.146405,-0.363012,29.585594,25.055245,-18.013073,,0.133089,0.570059,0.286222,-0.758550
1668006748532812,-6.011826,-0.143887,7.591053,0.005757,0.126037,-0.012331,-0.463854,12.800695,-49.992931,,0.219470,0.327945,0.088970,-0.914533,5.481378,-0.607455,3.598744,0.392220,1.292107,0.028122,-21.837097,-12.198057,-17.588285,,0.545798,0.350149,-0.170384,0.741936,-7.146012,-1.494723,1.205586,-0.912834,-0.306272,-0.220283,35.555503,-8.537300,-5.550068,,0.692903,-0.302535,0.547036,0.359318,1.822091,0.116626,3.556873,1.042972,-5.262725,-0.355692,28.713194,24.963345,-19.339073,,0.135567,0.554542,0.281129,-0.771409
1668006748540625,-5.984426,-0.028287,7.680253,0.002057,0.131947,-0.011991,-0.403854,12.814095,-49.973431,,0.219089,0.328431,0.088931,-0.914453,5.370178,-0.692955,3.460544,0.406180,1.286347,0.029232,-21.481797,-12.103357,-18.125385,,0.545995,0.347257,-0.166530,0.744023,-7.133712,-1.595823,1.135786,-0.886834,-0.283692,-0.254063,35.567703,-8.321700,-5.712568,,0.692839,-0.305075,0.544687,0.360860,0.342791,-0.226274,3.095373,0.985762,-5.356205,-0.260552,27.755094,24.931045,-20.597173,,0.138500,0.538566,0.275827,-0.784018
1668006748548437,-5.978826,0.060013,7.757253,-0.000653,0.140907,-0.019381,-0.366254,12.781195,-49.940531,,0.218686,0.328944,0.088920,-0.914366,5.234778,-0.774355,3.290944,0.438810,1.256157,0.013902,-21.115497,-11.923157,-18.653285,,0.546158,0.344523,-0.162619,0.746037,-7.189712,-1.661423,1.113786,-0.859314,-0.249082,-0.290883,35.519403,-8.199200,-5.802668,,0.692776,-0.307664,0.542419,0.362196,-1.685109,-0.434774,2.804473,0.897842,-5.446335,-0.110562,26.772194,24.906645,-21.809373,,0.142110,0.522186,0.270306,-0.796280
1668006748556250,-5.954426,-0.037287,7.791153,-0.005663,0.152077,-0.030721,-0.313754,12.781195,-49.888031,,0.218250,0.329488,0.088953,-0.914271,4.991978,-0.820555,3.133544,0.474560,1.199967,0.010802,-20.741397,-11.696057,-19.104885,,0.546231,0.342022,-0.158716,0.747971,-7.325212,-1.737623,1.130686,-0.829294,-0.175202,-0.329343,35.433903,-8.053100,-5.888168,,0.692638,-0.310354,0.540339,0.363271,-3.678809,-0.623874,2.329473,0.779492,-5.580675,0.049028,25.814094,24.817445,-23.101173,,0.146534,0.505241,0.264623,-0.808230
1668006748564062,-5.900026,-0.092087,7.755553,-0.017733,0.168827,-0.044431,-0.280754,12.781195,-49.907531,,0.217777,0.330076,0.089062,-0.914161,4.781278,-0.838355,2.984444,0.495250,1.165177,0.061132,-20.321797,-11.708257,-19.575285,,0.546096,0.339627,-0.154889,0.749962,-7.567212,-1.777623,1.127686,-0.801234,-0.098192,-0.367133,35.356003,-7.764100,-5.981168,,0.692417,-0.313152,0.538457,0.364086,-4.971209,-0.714174,1.564673,0.631622,-5.739085,0.195088,24.770694,24.640145,-24.326073,,0.151801,0.487616,0.258896,-0.819854
1668006748571875,-5.804226,-0.005787,7.772253,-0.034653,0.187397,-0.065951,-0.220754,12.833695,-49.888031,,0.217250,0.330708,0.089277,-0.914038,4.748678,-0.799055,2.813444,0.501080,1.131377,0.111492,-20.053297,-11.700357,-20.170085,,0.545771,0.337303,-0.151179,0.752000,-7.860112,-1.805023,1.153386,-0.780894,-0.109072,-0.401203,35.335803,-7.516100,-6.071268,,0.692283,-0.315949,0.536525,0.364776,-6.070909,-1.409174,0.582673,0.473002,-5.816545,0.318528,23.607194,24.522445,-25.524573,,0.157768,0.469523,0.253261,-0.830974
1668006748579687,-5.769426,-0.023387,7.860553,-0.050183,0.213427,-0.088961,-0.190654,12.814095,-49.907531,,0.216651,0.331412,0.089598,-0.913893,4.749978,-0.717955,2.643844,0.499930,1.074307,0.154802,-19.688397,-11.548157,-20.544285,,0.545276,0.335113,-0.147649,0.754038,-8.054712,-1.811323,1.240086,-0.759834,-0.213532,-0.426623,35.287403,-7.340500,-6.164268,,0.692422,-0.318589,0.534303,0.365477,-8.225209,-2.372574,-0.659727,0.373692,-5.741595,0.397958,22.360094,24.442745,-26.664173,,0.164020,0.451454,0.247716,-0.841382
1668006748587500,-5.834126,-0.158487,7.980653,-0.055543,0.248997,-0.099171,-0.135354,12.833695,-49.828031,,0.216015,0.332234,0.089984,-0.913707,4.764878,-0.473755,2.490444,0.477780,1.013647,0.201932,-19.343797,-11.549557,-20.995785,,0.544624,0.333020,-0.144373,0.756068,-8.083012,-1.746123,1.365086,-0.748254,-0.348642,-0.442683,35.262603,-7.162000,-6.314968,,0.692872,-0.321034,0.531705,0.366274,-10.974009,-3.022774,-2.058627,0.352882,-5.568065,0.409808,21.050594,24.357845,-27.712373,,0.170102,0.433731,0.242205,-0.851047
1668006748595312,-5.736826,-0.219687,8.077453,-0.057513,0.296637,-0.098441,0.007346,12.866595,-49.764831,,0.215374,0.333223,0.090417,-0.913455,4.814878,-0.233655,2.381944,0.429390,0.954907,0.241222,-19.085897,-11.561757,-21.523785,,0.543876,0.330969,-0.141413,0.758064,-7.993412,-1.746923,1.506886,-0.734714,-0.454882,-0.448213,35.221803,-6.865400,-6.437468,,0.693556,-0.323298,0.528824,0.367155,-13.253009,-3.129774,-3.525027,0.381562,-5.352085,0.315898,19.482294,24.162545,-28.574673,,0.175538,0.416462,0.236787,-0.860046
1668006748603125,-5.734526,-0.069687,8.045753,-0.065313,0.352017,-0.109671,0.073246,12.926595,-49.709631,,0.214690,0.334400,0.090942,-0.913135,4.976278,-0.030155,2.292344,0.359860,0.894757,0.275212,-18.894897,-11.563257,-21.877785,,0.543075,0.328924,-0.138828,0.760003,-7.863712,-1.739823,1.577686,-0.716144,-0.482842,-0.440673,35.140903,-6.620300,-6.644068,,0.694302,-0.325451,0.525897,0.368048,-14.970709,-2.707374,-5.199127,0.405192,-5.070475,0.127528,17.832694,23.971545,-29.308273,,0.179970,0.399806,0.231688,-0.868382
1668006748610937,-6.093726,-0.043087,7.805553,-0.077303,0.399437,-0.130621,0.178246,12.904295,-49.731931,,0.213928,0.335727,0.091574,-0.912763,5.145978,0.120745,2.271944,0.278140,0.822727,0.282322,-18.560997,-11.497857,-22.233085,,0.542312,0.326911,-0.136646,0.761810,-7.759712,-1.675823,1.541586,-0.689374,-0.434552,-0.415933,35.169103,-6.441800,-6.803668,,0.694937,-0.327546,0.523163,0.368886,-16.539509,-2.208474,-6.851127,0.366182,-4.678385,-0.096902,16.105794,23.728045,-29.687073,,0.183279,0.384107,0.227263,-0.875913
