Format=7,XI-011844,,,Right Foot,,,,,,,,,,,XI-011908,,,TRIGGER,,,,,,,,,,,XI-011987,,,Lumbar,,,,,,,,,,,XI-012007,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1668006765881640,-5.917341,0.069993,7.846882,0.026138,-0.004844,0.016523,-32.128454,-1.820655,-87.952861,,0.007553,-0.317823,0.006496,0.948098,0.341986,4.640676,8.125739,0.115930,0.232731,0.706780,-27.202867,-16.496095,-34.424831,,0.030792,0.028891,-0.246725,-0.968166,-9.753745,-0.551574,-0.631427,-0.033997,-0.131383,-0.002030,36.777627,-24.451410,24.192953,,0.626701,-0.330034,0.650660,0.273798,-6.274546,-1.672324,7.348802,0.008556,0.000000,0.007478,-18.494342,25.122811,-79.934024,,0.084446,0.332432,0.121685,-0.931424
1668006765889452,-5.901941,0.073993,7.873782,0.023998,-0.005274,0.014673,-32.105154,-1.731955,-87.906961,,0.007292,-0.317672,0.006454,0.948151,0.239886,4.298176,7.982239,0.097120,0.284831,0.870440,-27.172767,-16.377495,-34.499031,,0.042122,0.018009,-0.250509,-0.967030,-9.760345,-0.528274,-0.622627,-0.024007,-0.129063,-0.008350,36.772027,-24.451410,24.148353,,0.626975,-0.329841,0.650369,0.274094,-6.262346,-1.647924,7.312302,0.013896,-0.003208,0.010688,-18.579642,25.122811,-79.934224,,0.084472,0.332430,0.121621,-0.931431
1668006765897265,-5.887241,0.116293,7.873782,0.021018,-0.001284,0.013323,-32.239754,-1.686055,-87.978761,,0.007130,-0.317191,0.006382,0.948313,-0.004814,4.091476,8.076839,-0.038030,0.534381,1.030380,-27.139967,-16.129495,-34.587431,,0.048807,0.011890,-0.250497,-0.966814,-9.781445,-0.547074,-0.625927,-0.009827,-0.120523,-0.009230,36.827227,-24.454710,24.169853,,0.627299,-0.329051,0.650399,0.274230,-6.225746,-1.611324,7.324502,0.017096,-0.007488,0.014948,-18.579642,25.122711,-80.019224,,0.084736,0.332671,0.121354,-0.931355
1668006765905077,-5.902641,0.114893,7.867282,0.015958,0.001636,0.010333,-32.217054,-1.780555,-87.978761,,0.006841,-0.316836,0.006672,0.948432,0.016086,4.167076,7.941739,-0.052520,0.671881,1.093050,-27.127767,-15.935095,-34.682231,,0.050862,0.010722,-0.248173,-0.967321,-9.806845,-0.583674,-0.628127,0.005703,-0.114003,-0.002150,36.928627,-24.460310,24.036353,,0.627455,-0.328972,0.650154,0.274552,-6.225646,-1.574724,7.373302,0.021366,-0.011748,0.012818,-18.579542,25.037511,-79.836424,,0.085168,0.332505,0.120946,-0.931428
1668006765912890,-5.917341,0.070793,7.846082,0.011688,0.003766,0.005563,-32.154254,-1.820655,-87.978761,,0.006626,-0.316671,0.006942,0.948487,-0.696114,3.921076,8.136439,-0.027560,0.628051,1.041210,-27.050667,-15.689995,-34.844731,,0.053192,0.010948,-0.246448,-0.967634,-9.854645,-0.603774,-0.610327,0.022793,-0.114963,0.011340,36.839827,-24.451410,24.059553,,0.627667,-0.328973,0.649899,0.274668,-6.164846,-1.574824,7.385502,0.020296,-0.011748,0.012818,-18.482142,25.122811,-79.848824,,0.085872,0.332186,0.120519,-0.931533
1668006765920702,-5.901941,0.097693,7.837182,0.007128,0.005906,0.002353,-32.154254,-1.780555,-87.952861,,0.006562,-0.316668,0.007004,0.948488,-1.651114,3.694076,8.558639,0.011650,0.651591,0.980020,-26.952967,-15.486395,-35.018631,,0.054229,0.013287,-0.244508,-0.968039,-9.853645,-0.579374,-0.607027,0.037853,-0.124263,0.030360,36.818327,-24.451410,24.121853,,0.628013,-0.328823,0.649647,0.274655,-6.201446,-1.611224,7.422002,0.018146,-0.011748,0.011748,-18.579642,25.122511,-79.934024,,0.086426,0.331729,0.120141,-0.931693
1668006765928515,-5.896941,0.087993,7.827482,0.002358,0.008606,-0.000287,-32.131654,-1.820655,-87.906961,,0.006551,-0.316710,0.007053,0.948474,-2.102514,3.770576,8.778539,0.097080,0.666271,0.853080,-26.855367,-15.312495,-35.068931,,0.052837,0.017934,-0.242088,-0.968649,-9.813745,-0.564874,-0.591527,0.046023,-0.138173,0.049410,36.951827,-24.477910,24.098653,,0.628366,-0.328580,0.649390,0.274745,-6.262446,-1.513624,7.373202,0.010676,-0.009618,0.008538,-18.579642,24.939911,-79.921924,,0.086632,0.331327,0.119842,-0.931856
1668006765936327,-5.932841,0.060993,7.797282,0.000000,0.010616,-0.002197,-32.091454,-1.780555,-88.001361,,0.006523,-0.316766,0.007062,0.948455,-2.052314,3.966376,8.869339,0.144230,0.548051,0.641860,-26.757667,-15.206495,-35.071831,,0.049835,0.023611,-0.239686,-0.969283,-9.768245,-0.573774,-0.573727,0.050003,-0.138583,0.060490,36.951827,-24.525910,24.036353,,0.628685,-0.328311,0.649135,0.274938,-6.298946,-1.489324,7.361102,0.008536,-0.009618,0.003198,-18.579842,25.037411,-79.934024,,0.087000,0.331103,0.119555,-0.931938
1668006765944140,-5.939241,0.054593,7.797982,-0.000852,0.006906,-0.005907,-32.154254,-1.843355,-88.041561,,0.006597,-0.316871,0.007043,0.948419,-1.856614,3.960576,8.914839,0.098930,0.409961,0.396540,-26.669267,-15.121095,-35.201731,,0.046337,0.029292,-0.237425,-0.969858,-9.744845,-0.557174,-0.577027,0.053213,-0.120843,0.064870,36.951827,-24.463610,24.009853,,0.628994,-0.327968,0.648958,0.275060,-6.262346,-1.513824,7.409902,0.001066,-0.010678,-0.001072,-18.664842,25.037411,-79.922024,,0.087390,0.331019,0.119282,-0.931966
1668006765951952,-5.953941,0.026893,7.824982,-0.004052,0.004776,-0.007757,-32.154254,-1.843355,-87.978761,,0.006693,-0.316998,0.006988,0.948377,-1.816014,3.840976,9.062739,0.002730,0.318891,0.187990,-26.704367,-15.026395,-35.316931,,0.042720,0.034484,-0.235102,-0.970419,-9.757045,-0.502774,-0.602527,0.055543,-0.092763,0.061770,36.951827,-24.463610,23.938753,,0.629212,-0.327687,0.648837,0.275181,-6.250246,-1.562624,7.409802,-0.001074,-0.008548,-0.005342,-18.494342,25.025211,-80.019524,,0.087720,0.330950,0.119040,-0.931991
1668006765959765,-5.941741,0.009693,7.824982,-0.006412,0.002636,-0.008257,-32.154254,-1.820655,-88.001361,,0.006806,-0.317122,0.006893,0.948335,-1.503614,3.790176,9.041839,-0.051640,0.294471,0.047680,-26.731267,-15.077095,-35.405331,,0.038897,0.039178,-0.232720,-0.970976,-9.775845,-0.469474,-0.656927,0.054383,-0.079133,0.051780,36.951827,-24.486810,23.938753,,0.629373,-0.327410,0.648777,0.275283,-6.274546,-1.586924,7.373302,-0.004274,-0.007478,-0.006412,-18.579542,25.025211,-80.019224,,0.087966,0.330880,0.118864,-0.932015
1668006765967577,-5.936041,0.043093,7.824982,-0.006412,0.000786,-0.007477,-32.131654,-1.757855,-88.041561,,0.006910,-0.317230,0.006768,0.948299,-1.005114,3.849176,8.882139,-0.070620,0.276441,-0.058120,-26.595067,-15.100595,-35.425931,,0.035099,0.043232,-0.230425,-0.971496,-9.802545,-0.458274,-0.680327,0.051563,-0.084273,0.037310,36.975027,-24.549110,23.938753,,0.629495,-0.327182,0.648720,0.275411,-6.237946,-1.562624,7.385402,-0.005334,-0.006408,-0.005342,-18.494342,25.037211,-79.836724,,0.088177,0.330838,0.118760,-0.932023
1668006765975390,-5.935341,0.060993,7.831382,-0.007262,0.000846,-0.008047,-32.091454,-1.780555,-88.001361,,0.007021,-0.317326,0.006650,0.948267,-0.656414,3.786276,8.689839,-0.093990,0.193421,-0.140660,-26.486167,-15.100595,-35.490831,,0.031574,0.046295,-0.228295,-0.971978,-9.802545,-0.485974,-0.678027,0.052633,-0.090883,0.022450,37.060427,-24.549110,23.942053,,0.629609,-0.326973,0.648668,0.275519,-6.238046,-1.635824,7.324402,-0.003204,-0.007478,-0.003202,-18.592042,24.939911,-80.019324,,0.088273,0.330802,0.118640,-0.932042
1668006765983202,-5.914841,0.064293,7.852582,-0.010182,0.003486,-0.010747,-32.154254,-1.820655,-88.041561,,0.007143,-0.317417,0.006539,0.948237,-0.567414,3.574476,8.735539,-0.117440,0.099001,-0.177000,-26.400767,-15.035695,-35.446431,,0.028440,0.048339,-0.226317,-0.972438,-9.812445,-0.515974,-0.689227,0.054273,-0.095443,0.013600,37.073027,-24.572310,23.947653,,0.629725,-0.326791,0.648608,0.275611,-6.262446,-1.672324,7.324502,-0.001064,-0.010688,-0.002142,-18.664942,25.037411,-79.921724,,0.088357,0.330769,0.118590,-0.932052
1668006765991015,-5.929541,0.076493,7.855082,-0.013162,0.004836,-0.014167,-32.154254,-1.757855,-87.978761,,0.007234,-0.317489,0.006417,0.948212,-0.339014,3.645576,8.829839,-0.105800,0.098001,-0.178600,-26.306067,-14.950195,-35.425931,,0.025700,0.049841,-0.224496,-0.972861,-9.842445,-0.531574,-0.661427,0.058063,-0.102523,0.013110,36.966127,-24.611410,23.915553,,0.629843,-0.326639,0.648525,0.275719,-6.262346,-1.623524,7.348802,0.003206,-0.012828,-0.003202,-18.579642,25.037511,-79.836624,,0.088380,0.330749,0.118575,-0.932059
1668006765998827,-5.923841,0.091893,7.837182,-0.017372,0.006406,-0.015517,-32.176954,-1.780555,-87.978761,,0.007319,-0.317553,0.006295,0.948191,-0.370514,3.751576,8.692739,-0.101220,0.122521,-0.139180,-26.421567,-14.994595,-35.490831,,0.023397,0.050919,-0.222819,-0.973248,-9.858045,-0.559274,-0.624827,0.062533,-0.116593,0.015620,37.060427,-24.549110,23.830053,,0.629998,-0.326477,0.648402,0.275843,-6.250046,-1.611424,7.312302,0.005346,-0.017098,-0.001072,-18.579842,25.122711,-79.934024,,0.088411,0.330721,0.118572,-0.932066
1668006766006640,-5.923041,0.116293,7.837182,-0.019292,0.006696,-0.017937,-32.217054,-1.843355,-88.001361,,0.007417,-0.317610,0.006188,0.948172,-1.116814,3.716476,8.670639,-0.173690,0.158201,-0.063820,-26.326567,-15.015095,-35.511331,,0.021678,0.051742,-0.221040,-0.973650,-9.875745,-0.585974,-0.578327,0.064963,-0.136023,0.022610,37.099527,-24.549110,23.814153,,0.630217,-0.326275,0.648229,0.275990,-6.176946,-1.635924,7.361102,0.008546,-0.024568,-0.002132,-18.665142,25.037211,-79.921824,,0.088387,0.330681,0.118554,-0.932085
1668006766014452,-5.899441,0.131093,7.840382,-0.024132,0.008326,-0.021707,-32.154254,-1.820655,-88.041561,,0.007496,-0.317666,0.006074,0.948154,-1.481914,4.041876,8.642339,-0.215200,0.242331,-0.061640,-26.282567,-14.950195,-35.585531,,0.020242,0.052875,-0.219218,-0.974032,-9.882445,-0.592574,-0.518327,0.071063,-0.152533,0.032320,37.060427,-24.575610,23.892353,,0.630515,-0.325984,0.648030,0.276122,-6.164846,-1.696624,7.385502,0.009616,-0.023498,0.000000,-18.677442,24.939711,-79.921824,,0.088324,0.330633,0.118526,-0.932112
1668006766022265,-5.911641,0.125293,7.846082,-0.029972,0.010966,-0.027337,-32.154254,-1.757855,-88.001361,,0.007551,-0.317720,0.005944,0.948136,-1.563014,4.150476,8.612039,-0.199200,0.230271,-0.168710,-26.217667,-14.929695,-35.738831,,0.018637,0.054169,-0.217608,-0.974354,-9.910145,-0.600474,-0.493927,0.085813,-0.167773,0.046580,37.149227,-24.620210,23.790953,,0.630855,-0.325662,0.647774,0.276325,-6.225846,-1.574624,7.422002,0.011746,-0.022428,0.002128,-18.762442,24.939911,-79.921924,,0.088243,0.330570,0.118506,-0.932144
1668006766030077,-5.920541,0.108393,7.840382,-0.034242,0.011746,-0.032047,-32.154254,-1.757855,-88.041561,,0.007608,-0.317771,0.005805,0.948119,-1.723114,3.825976,8.782339,-0.219040,0.133791,-0.281130,-26.187767,-14.864795,-35.789131,,0.016782,0.055292,-0.216071,-0.974667,-9.936845,-0.543974,-0.466127,0.101743,-0.186403,0.063870,37.217027,-24.575610,23.830053,,0.631284,-0.325195,0.647510,0.276513,-6.286446,-1.489324,7.385402,0.008536,-0.019228,0.000000,-18.579842,25.037211,-79.934024,,0.088215,0.330506,0.118506,-0.932170
1668006766037890,-5.907641,0.033393,7.859082,-0.037952,0.012596,-0.032327,-32.128454,-1.731955,-87.978761,,0.007651,-0.317821,0.005658,0.948103,-1.816414,3.723276,9.014339,-0.234010,0.027311,-0.390930,-26.055067,-14.844195,-35.782831,,0.014509,0.056172,-0.214520,-0.974995,-9.930245,-0.447274,-0.426227,0.111373,-0.210593,0.077380,37.211527,-24.623510,23.767853,,0.631787,-0.324641,0.647195,0.276753,-6.127846,-1.501724,7.361302,0.004266,-0.018138,-0.002142,-18.677342,24.939911,-79.922124,,0.088183,0.330459,0.118493,-0.932191
1668006766045702,-5.868541,0.021193,7.902182,-0.038952,0.017506,-0.033397,-32.059854,-1.663455,-88.001361,,0.007690,-0.317883,0.005494,0.948083,-1.636414,3.760376,9.097939,-0.212530,-0.103339,-0.515820,-26.088167,-14.909095,-35.779931,,0.011649,0.056700,-0.213052,-0.975325,-9.905745,-0.389574,-0.380727,0.111283,-0.221323,0.085830,37.217027,-24.561310,23.741353,,0.632339,-0.323986,0.646879,0.277000,-6.030546,-1.574824,7.458702,-0.000014,-0.010658,-0.003202,-18.677342,25.025411,-80.019324,,0.088187,0.330425,0.118494,-0.932202
1668006766053515,-5.872541,0.012193,7.934082,-0.037672,0.026266,-0.034177,-32.091454,-1.669155,-88.041561,,0.007749,-0.317962,0.005329,0.948057,-1.296614,3.679376,9.088139,-0.197780,-0.260849,-0.632890,-26.037467,-14.929695,-35.715031,,0.008275,0.056724,-0.211644,-0.975665,-9.901245,-0.340774,-0.350727,0.109533,-0.201733,0.091170,37.231327,-24.584510,23.670153,,0.632844,-0.323313,0.646613,0.277253,-6.079646,-1.598724,7.458702,-0.007494,0.000022,-0.003222,-18.665142,25.122411,-79.934024,,0.088232,0.330391,0.118537,-0.932205
1668006766061327,-5.911641,0.012193,7.888482,-0.038732,0.032676,-0.033897,-32.105754,-1.637555,-87.978761,,0.007810,-0.318051,0.005154,0.948027,-0.939714,3.566576,9.091539,-0.183300,-0.386949,-0.699050,-26.088167,-15.068695,-35.620231,,0.004549,0.056249,-0.210300,-0.976007,-9.953345,-0.305174,-0.345127,0.111663,-0.174033,0.096220,37.270427,-24.646710,23.670153,,0.633290,-0.322614,0.646427,0.277483,-6.250346,-1.391824,7.434202,-0.017104,0.009622,-0.009632,-18.677342,24.939911,-79.921824,,0.088206,0.330375,0.118607,-0.932204
1668006766069140,-5.933541,0.021893,7.851882,-0.039802,0.038236,-0.033397,-31.997054,-1.600655,-88.024061,,0.007868,-0.318157,0.004971,0.947992,-0.706114,3.484476,9.150139,-0.161600,-0.476109,-0.721120,-26.176567,-15.103495,-35.531831,,0.000740,0.055352,-0.209041,-0.976339,-10.004445,-0.291974,-0.354027,0.112063,-0.164963,0.099050,37.234627,-24.623610,23.646953,,0.633725,-0.321870,0.646279,0.277698,-6.335546,-1.464924,7.373402,-0.025654,0.013872,-0.016042,-18.665142,25.037611,-79.921924,,0.088220,0.330377,0.118707,-0.932189
1668006766076952,-5.966141,0.052093,7.815282,-0.040022,0.040876,-0.034467,-32.042954,-1.672455,-88.127061,,0.007952,-0.318276,0.004791,0.947952,-0.575714,3.485476,9.121439,-0.155140,-0.503729,-0.701490,-26.206367,-15.174695,-35.511331,,-0.002949,0.054221,-0.207809,-0.976661,-10.022245,-0.249774,-0.344127,0.108663,-0.178053,0.096530,37.305827,-24.561310,23.584753,,0.634200,-0.321093,0.646101,0.277926,-6.311146,-1.489724,7.422002,-0.032044,0.008542,-0.024572,-18.664942,25.122811,-79.934024,,0.088240,0.330371,0.118838,-0.932173
1668006766084765,-5.953941,0.054593,7.794782,-0.038732,0.041096,-0.035817,-31.993854,-1.669155,-88.041561,,0.008040,-0.318405,0.004619,0.947909,-0.438114,3.463476,9.060339,-0.174350,-0.474659,-0.653730,-26.274167,-15.198195,-35.372231,,-0.006373,0.053059,-0.206522,-0.976982,-9.999145,-0.231974,-0.314127,0.106143,-0.198173,0.088960,37.329027,-24.584510,23.561553,,0.634734,-0.320297,0.645868,0.278168,-6.286846,-1.672524,7.397602,-0.033104,0.005332,-0.027772,-18.579842,25.122611,-79.934024,,0.088254,0.330363,0.118969,-0.932158
1668006766092577,-5.951441,0.026893,7.803082,-0.040372,0.039236,-0.037667,-32.056654,-1.637555,-88.001361,,0.008124,-0.318533,0.004442,0.947867,-0.541914,3.343476,9.092039,-0.179710,-0.403799,-0.598700,-26.368867,-15.392895,-35.402431,,-0.009530,0.052018,-0.205245,-0.977281,-9.923545,-0.235274,-0.295227,0.098003,-0.211763,0.077130,37.391327,-24.646710,23.522453,,0.635303,-0.319529,0.645575,0.278432,-6.311246,-1.733324,7.373202,-0.029884,0.002122,-0.025622,-18.665142,25.037611,-79.922124,,0.088230,0.330354,0.119088,-0.932148
1668006766100390,-5.966141,0.006493,7.782582,-0.041312,0.039016,-0.039017,-32.033954,-1.574755,-88.064161,,0.008200,-0.318664,0.004265,0.947823,-0.613814,3.410176,9.078939,-0.163220,-0.309079,-0.556950,-26.392367,-15.389695,-35.351731,,-0.012398,0.051243,-0.204045,-0.977541,-9.874745,-0.250774,-0.268527,0.087783,-0.225453,0.062460,37.391327,-24.646710,23.535053,,0.635919,-0.318778,0.645231,0.278685,-6.311246,-1.696924,7.336602,-0.018134,-0.003228,-0.020282,-18.665142,25.122811,-80.019324,,0.088202,0.330340,0.119173,-0.932144
1668006766108202,-5.953941,0.017993,7.797282,-0.036532,0.040876,-0.040587,-31.948554,-1.574755,-88.064161,,0.008292,-0.318807,0.004112,0.947774,-0.474214,3.470276,9.005239,-0.156460,-0.240569,-0.517940,-26.392367,-15.433995,-35.263331,,-0.015038,0.050656,-0.202898,-0.977774,-9.829245,-0.278474,-0.261927,0.086323,-0.240603,0.049440,37.414427,-24.673210,23.401553,,0.636578,-0.318064,0.644818,0.278952,-6.311246,-1.721324,7.324402,-0.007464,-0.011768,-0.014942,-18.664942,25.122811,-79.934024,,0.088175,0.330310,0.119220,-0.932152
1668006766116015,-5.948241,0.009693,7.797982,-0.033612,0.042226,-0.040587,-31.882454,-1.552155,-88.064161,,0.008384,-0.318958,0.003976,0.947723,-0.482914,3.432776,8.984639,-0.180290,-0.245919,-0.448400,-26.466567,-15.528795,-35.242731,,-0.017395,0.049946,-0.201699,-0.978019,-9.779345,-0.318474,-0.250727,0.091263,-0.257483,0.040210,37.476727,-24.744410,23.401553,,0.637295,-0.317344,0.644355,0.279204,-6.311146,-1.757924,7.312202,0.000026,-0.018178,-0.010672,-18.579842,25.122811,-79.933824,,0.088145,0.330268,0.119241,-0.932167
1668006766123827,-5.966941,-0.021607,7.886382,-0.028652,0.046056,-0.040307,-31.899454,-1.463455,-88.064161,,0.008465,-0.319124,0.003859,0.947667,-0.815714,3.380976,9.058839,-0.239910,-0.254519,-0.370990,-26.490067,-15.478095,-35.103731,,-0.019412,0.049117,-0.200307,-0.978309,-9.717045,-0.363974,-0.242027,0.100013,-0.288143,0.036610,37.499927,-24.744410,23.401553,,0.638111,-0.316568,0.643824,0.279446,-6.274646,-1.769924,7.312202,0.011786,-0.026728,-0.004252,-18.665342,25.122811,-79.836824,,0.088118,0.330208,0.119220,-0.932193
1668006766131640,-5.977641,-0.215507,8.053682,-0.006492,0.063946,-0.037827,-31.900054,-1.417555,-88.090061,,0.008556,-0.319353,0.003829,0.947590,-1.101014,3.322876,9.193539,-0.287190,-0.191189,-0.324900,-26.554967,-15.454595,-35.133831,,-0.021161,0.048499,-0.198764,-0.978618,-9.736945,-0.397274,-0.144427,0.110763,-0.327473,0.040280,37.585327,-24.744410,23.355253,,0.639035,-0.315720,0.643208,0.279711,-6.299046,-1.708624,7.287902,0.028866,-0.036348,0.004288,-18.762542,25.122611,-80.019324,,0.088085,0.330128,0.119126,-0.932237
1668006766139452,-5.942541,-0.279307,8.015582,0.039028,0.107736,-0.029437,-31.725254,-1.489255,-88.161861,,0.008693,-0.319734,0.003974,0.947459,-1.141114,3.159876,9.293739,-0.258000,-0.105999,-0.313740,-26.501367,-15.389695,-35.222231,,-0.022759,0.048224,-0.197350,-0.978882,-9.787045,-0.421674,-0.073227,0.131743,-0.372023,0.052120,37.674127,-24.721210,23.204253,,0.640082,-0.314761,0.642505,0.280016,-6.311346,-1.538024,7.312302,0.041666,-0.048088,0.009608,-18.665342,25.037211,-79.921824,,0.088049,0.330018,0.118977,-0.932298
1668006766147265,-5.995341,-0.214007,7.934782,0.070408,0.144736,-0.015547,-31.765454,-1.511955,-88.184461,,0.008825,-0.320243,0.004239,0.947285,-1.209514,3.038676,9.379139,-0.210780,-0.048129,-0.314590,-26.487167,-15.433995,-35.242731,,-0.024346,0.048181,-0.196122,-0.979093,-9.778145,-0.426174,-0.076527,0.149993,-0.415093,0.070260,37.768427,-24.658910,23.083353,,0.641246,-0.313665,0.641728,0.280364,-6.347746,-1.477124,7.336602,0.046996,-0.056638,0.009608,-18.762942,24.939711,-79.921824,,0.088005,0.329885,0.118795,-0.932373
1668006766155077,-6.067041,-0.261007,7.993082,0.086688,0.164596,-0.001947,-31.679954,-1.574755,-88.224661,,0.008936,-0.320823,0.004575,0.947086,-1.260814,3.154276,9.306939,-0.201370,-0.020899,-0.311050,-26.415867,-15.454595,-35.242731,,-0.025921,0.048253,-0.194930,-0.979287,-9.778145,-0.393974,-0.045727,0.175703,-0.432963,0.098990,37.830727,-24.658910,22.949953,,0.642453,-0.312429,0.640957,0.280744,-6.323346,-1.489224,7.300102,0.047006,-0.066258,0.007478,-18.848242,24.939711,-79.921824,,0.087973,0.329720,0.118608,-0.932458
1668006766162890,-6.141541,-0.315907,8.083382,0.121188,0.196246,0.013423,-31.571854,-1.623255,-88.187761,,0.009039,-0.321518,0.005050,0.946847,-1.269614,3.216876,9.110739,-0.203500,-0.038739,-0.303270,-26.392367,-15.454595,-35.307731,,-0.027467,0.048272,-0.193735,-0.979481,-9.784745,-0.396174,0.110673,0.213383,-0.454403,0.128540,37.830727,-24.685410,22.926753,,0.643730,-0.310996,0.640208,0.281117,-6.298846,-1.440724,7.324402,0.051276,-0.081198,0.006408,-18.848442,24.939511,-79.921824,,0.087953,0.329504,0.118398,-0.932562
1668006766170702,-6.367241,-0.224707,7.866582,0.164308,0.235626,0.036413,-31.400954,-1.780555,-88.282161,,0.009130,-0.322355,0.005708,0.946558,-1.417914,3.167076,9.011539,-0.197530,-0.074329,-0.286610,-26.401667,-15.528795,-35.263331,,-0.028998,0.048155,-0.192578,-0.979671,-9.815745,-0.365174,0.263973,0.252413,-0.479113,0.147950,37.853927,-24.756610,22.864453,,0.645098,-0.309394,0.639451,0.281472,-6.225646,-1.550524,7.299902,0.052356,-0.090818,0.006418,-18.933742,24.854111,-79.921824,,0.087936,0.329258,0.118172,-0.932680
1668006766178515,-6.453441,-0.222707,7.832182,0.183278,0.240896,0.061553,-31.226854,-1.869155,-88.322361,,0.009155,-0.323224,0.006464,0.946256,-1.539014,3.205176,8.931939,-0.184110,-0.079259,-0.266580,-26.469467,-15.552195,-35.307631,,-0.030443,0.048027,-0.191491,-0.979846,-9.861345,-0.319674,0.314073,0.294153,-0.474293,0.172710,37.939327,-24.756610,22.841253,,0.646489,-0.307614,0.638777,0.281762,-6.152346,-1.648224,7.227202,0.059836,-0.103628,0.010688,-18.945842,24.769011,-79.909424,,0.087924,0.328969,0.117906,-0.932817
1668006766186327,-6.539941,-0.350007,7.902182,0.191668,0.246436,0.091933,-31.072854,-2.012155,-88.285361,,0.009087,-0.324126,0.007287,0.945942,-1.516214,3.269076,8.827939,-0.182140,-0.078789,-0.269000,-26.490067,-15.478095,-35.328231,,-0.031847,0.047936,-0.190427,-0.980013,-9.901245,-0.276474,0.301873,0.339593,-0.456303,0.195430,38.028127,-24.733410,22.752553,,0.647870,-0.305676,0.638216,0.281970,-6.067346,-1.745624,7.422102,0.069456,-0.113228,0.014958,-18.934042,24.854111,-79.824424,,0.087942,0.328646,0.117609,-0.932966
1668006766194140,-6.440341,-0.149907,7.969682,0.202448,0.266476,0.132523,-30.947854,-2.209555,-88.379861,,0.008905,-0.325113,0.008199,0.945598,-1.427314,3.237476,8.745939,-0.203740,-0.103379,-0.291590,-27.324367,-14.694395,-35.281831,,-0.033039,0.047850,-0.189279,-0.980201,-9.930245,-0.208774,0.292973,0.389203,-0.466123,0.216620,38.122427,-24.671210,22.681353,,0.649316,-0.303536,0.637707,0.282108,-6.177146,-1.745424,7.421802,0.081186,-0.116448,0.018178,-19.116842,24.768811,-79.909624,,0.087938,0.328308,0.117265,-0.933129
1668006766201952,-6.072741,0.448993,8.161882,0.200338,0.300946,0.164053,-30.705154,-2.232155,-88.442661,,0.008592,-0.326230,0.009141,0.945207,-1.311114,3.222776,8.672639,-0.224220,-0.135419,-0.308560,-27.505267,-14.184695,-35.267231,,-0.034123,0.047704,-0.188057,-0.980406,-9.879345,-0.116674,0.306173,0.442333,-0.525463,0.224040,38.207927,-24.697610,22.631753,,0.650961,-0.301174,0.637107,0.282203,-6.286546,-1.635624,7.288002,0.082256,-0.127148,0.026708,-19.116942,24.768511,-79.909624,,0.087971,0.327931,0.116909,-0.933303
1668006766209765,-5.642941,0.957593,8.676082,0.186168,0.347796,0.165083,-30.534254,-2.320855,-88.468561,,0.008234,-0.327506,0.010050,0.944760,-1.207614,3.185676,8.525239,-0.241560,-0.147189,-0.321630,-27.673567,-14.025395,-35.202331,,-0.035212,0.047539,-0.186781,-0.980619,-9.724145,0.003126,0.394773,0.485553,-0.618523,0.206880,38.319827,-24.742310,22.501553,,0.652895,-0.298651,0.636286,0.282270,-6.140346,-1.525824,7.373502,0.087616,-0.147408,0.030948,-19.214442,24.585911,-79.897524,,0.088000,0.327489,0.116516,-0.933505
1668006766217577,-5.356541,1.064593,9.145582,0.174328,0.438736,0.150633,-30.337454,-2.415255,-88.517661,,0.007876,-0.329082,0.010929,0.944205,-1.119214,3.081176,8.354339,-0.264330,-0.153339,-0.325530,-28.004067,-14.001895,-35.246631,,-0.036295,0.047360,-0.185434,-0.980844,-9.463445,0.156226,0.570173,0.525473,-0.680773,0.174560,38.453327,-24.674510,22.460853,,0.655064,-0.296013,0.635314,0.282211,-6.152646,-1.501724,7.458602,0.098256,-0.150608,0.020288,-19.214642,24.671011,-79.909624,,0.088003,0.327029,0.116102,-0.933717
1668006766225390,-5.325241,1.002093,9.408482,0.167438,0.570276,0.137443,-30.023654,-2.503955,-88.503361,,0.007519,-0.331093,0.011795,0.943494,-1.024514,2.940576,8.303939,-0.279980,-0.175159,-0.304690,-28.024367,-14.001895,-35.267231,,-0.037313,0.047079,-0.184044,-0.981081,-9.138345,0.307226,0.662473,0.554933,-0.682803,0.128850,38.479827,-24.656910,22.327353,,0.657315,-0.293402,0.634307,0.281972,-6.225846,-1.611624,7.385402,0.092916,-0.151678,0.018158,-19.300342,24.585511,-79.897424,,0.088004,0.326559,0.115706,-0.933930
